region_id,region_type,geoid,name,year,ag_cells,ag_acres,developed_cells,developed_acres,valid_cells,valid_acres
county:39041,county,39041,Delaware County,2019,720838,160310.654069102,322420,71704.5453832344,1316041,292680.731997696
county:39043,county,39043,Erie County,2019,399438,88832.9514260542,169670,37733.7330661044,739847,164538.157645772
county:39045,county,39045,Fairfield County,2019,866820,192776.298086642,246918,54913.2899228878,1463368,325445.497079502
county:39047,county,39047,Fayette County,2019,1009454,224497.364168747,103375,22990.066928205,1171090,260444.377063619
county:39049,county,39049,Franklin County,2019,360911,80264.7452974645,1045997,232624.33892819,1564407,347916.049653711
county:39051,county,39051,Fulton County,2019,943701,209874.236035927,135974,30239.9164255937,1172318,260717.477931216
county:39053,county,39053,Gallia County,2019,317075,70515.844945689,126432,28117.8248306342,1355917,301548.948769925
county:39055,county,39055,Geauga County,2019,269060,59837.5565436792,234870,52233.8768505684,1175283,261376.87864166
county:39057,county,39057,Greene County,2019,733124,163042.997114132,281466,62596.5869699071,1197827,266390.547989466
county:39059,county,39059,Guernsey County,2019,421455,93729.4186914306,154154,34283.0546771513,1520278,338101.987612843
county:39061,county,39061,Hamilton County,2019,93460,20785.0220566872,779391,173332.539330018,1187507,264095.433206403
county:39063,county,39063,Hancock County,2019,1214938,270195.946153514,206991,46033.7310136501,1535617,341513.302114528
county:39065,county,39065,Hardin County,2019,1129104,251106.907171985,118348,26319.9849172354,1353891,301098.376817358
county:39067,county,39067,Harrison County,2019,344560,76628.3672143392,101409,22552.8386662379,1181884,262844.907002415
county:39069,county,39069,Henry County,2019,1013173,225324.450591054,123691,27508.2405650941,1207784,268604.933444403
county:39071,county,39071,Highland County,2019,1021216,227113.172315877,139396,31000.9515794347,1605796,357120.749823883
county:39073,county,39073,Hocking County,2019,158204,35183.7537925973,95028,21133.737171013,1219168,271136.676340758
county:39075,county,39075,Holmes County,2019,630595,140241.076223375,120704,26843.9471680973,1220470,271426.23442676
county:39077,county,39077,Huron County,2019,1018313,226467.560085719,163142,36281.9395289114,1426112,317159.954796772
county:39079,county,39079,Jackson County,2019,298165,66310.3584585078,116512,25911.6679848998,1212817,269724.246690832
county:39081,county,39081,Jefferson County,2019,267667,59527.7605269344,157759,35084.7880873199,1182376,262954.325265328
county:39083,county,39083,Knox County,2019,878817,195444.369021952,160786,35757.9772780495,1524066,338944.419279339
county:39085,county,39085,Lake County,2019,75950,16890.888350154,333111,74082.1686531685,663420,147541.186955354
county:39087,county,39087,Lawrence County,2019,124973,27793.3507542304,145883,32443.6269280516,1316261,292729.658863227
county:39089,county,39089,Licking County,2019,994090,221080.489795979,326180,72540.7499941176,1977859,439865.642414052
county:39091,county,39091,Logan County,2019,944263,209999.221937873,152708,33961.4717337106,1343480,298783.024103554
county:39093,county,39093,Lorain County,2019,598385,133077.738320038,466969,103851.497590297,1422075,316262.146814289
county:39095,county,39095,Lucas County,2019,311023,69169.9113539164,501118,111446.059094832,999004,222173.338056053
county:39097,county,39097,Madison County,2019,1157742,257475.850694983,114300,25419.730591476,1345748,299287.415608203
county:39099,county,39099,Mahoning County,2019,398334,88587.4275190289,395179,87885.7717883543,1223429,272084.300768144
county:39101,county,39101,Marion County,2019,911985,202820.76118519,145069,32262.5975255891,1163158,258680.341166405
county:39103,county,39103,Medina County,2019,534807,118938.318971439,317567,70625.2632086024,1217497,270765.05455757
county:39105,county,39105,Meigs County,2019,244073,54280.5765936424,104706,23286.0744646639,1246019,277108.200278743
county:39107,county,39107,Mercer County,2019,1086442,241619.098366267,147362,32772.5489013218,1362330,302975.166900136
county:39109,county,39109,Miami County,2019,853393,189790.202525385,201923,44906.6339477044,1179027,262209.52493505
county:39111,county,39111,Monroe County,2019,209718,46640.2017513838,100354,22318.2121065353,1316446,292770.801909241
county:39113,county,39113,Montgomery County,2019,510637,113563.035608395,640626,142471.918896718,1335964,297111.504461161
county:39115,county,39115,Morgan County,2019,272696,60646.1841939907,85572,19030.771532579,1213599,269898.159458309
county:39117,county,39117,Morrow County,2019,790680,175843.154716258,112630,25048.3312031316,1171686,260576.924390238
county:39119,county,39119,Muskingum County,2019,633851,140965.193833225,239242,53206.1871055634,1936010,430558.640615953
county:39121,county,39121,Noble County,2019,266801,59335.1665926193,89560,19917.6821677392,1164316,258937.874394969
county:39123,county,39123,Ottawa County,2019,457734,101797.681212237,139177,30952.2471087476,759930,169004.513284168
county:39125,county,39125,Paulding County,2019,1003312,223131.415041076,110001,24463.6551600433,1205299,268052.282258753
county:39127,county,39127,Perry County,2019,369043,82073.2601633428,106260,23631.6760511832,1187095,264003.806530955
county:39129,county,39129,Pickaway County,2019,1168396,259845.245355715,150241,33412.8236552401,1457778,324202.309905343
county:39131,county,39131,Pike County,2019,312454,69488.1583747073,106438,23671.2623332942,1277175,284037.134017221
county:39133,county,39133,Portage County,2019,459070,102094.800722912,307930,68482.0441035276,1450492,322581.941076913
county:39135,county,39135,Preble County,2019,910069,202394.652665389,125220,27848.2822805304,1227534,272997.231599973
county:39137,county,39137,Putnam County,2019,1184431,263411.346668351,144422,32118.708061961,1393400,309884.974682088
county:39139,county,39139,Richland County,2019,747989,166348.896460084,261991,58265.4473962501,1439189,320068.212162868
county:39141,county,39141,Ross County,2019,892249,198431.576557427,191148,42510.3295109314,1994642,443598.095069492
county:39143,county,39143,Sandusky County,2019,873674,194300.592342758,164502,36584.3965158266,1184537,263434.920521743
county:39145,county,39145,Scioto County,2019,312948,69598.0214273074,185386,41228.8904237215,1773271,394366.3262089
county:39147,county,39147,Seneca County,2019,1251786,278390.75134017,176455,39242.6820780306,1590739,353772.150668014
county:39149,county,39149,Shelby County,2019,911142,202633.282332272,140388,31221.5672640082,1181778,262821.333149023
county:39151,county,39151,Stark County,2019,675297,150182.570509466,589364,131071.514438449,1670468,371503.469131074
county:39153,county,39153,Summit County,2019,94060,20918.4589626792,746632,166047.106657698,1209045,268885.373341829
county:39155,county,39155,Trumbull County,2019,563901,125408.674542991,412731,91789.2460783069,1830775,407154.919279173
county:39157,county,39157,Tuscarawas County,2019,535337,119056.188238399,228525,50822.781569703,1644968,365832.400626414
county:39159,county,39159,Union County,2019,971810,216125.532686809,156319,34764.5395129391,1257274,279611.25424031
county:39161,county,39161,Van Wert County,2019,1019882,226816.497594888,116222,25847.173480337,1181238,262701.23993363
county:39163,county,39163,Vinton County,2019,154765,34418.9379264198,70338,15642.8084894422,1194610,265675.103778505
county:39165,county,39165,Warren County,2019,512411,113957.564060445,345268,76785.8227634098,1172576,260774.855800792
county:39167,county,39167,Washington County,2019,392496,87289.0864237267,192440,42797.6636485008,1841521,409544.77426549
county:39169,county,39169,Wayne County,2019,1060817,235920.230506193,253622,56404.2249525051,1601986,356273.425470834
county:39171,county,39171,Williams County,2019,913426,203141.232154414,137014,30471.2070626465,1217821,270837.110486806
county:39173,county,39173,Wood County,2019,1368971,304452.091054624,315494,70164.2386984001,1785839,397161.384599746
county:39175,county,39175,Wyandot County,2019,932511,207385.637739177,108983,24237.2572095436,1172927,260852.916390798
state:OH,state,39,Ohio,2020,58714720,13057850.9549777,20485570,4555885.13047089,118730703,26405096.0909585
county:39001,county,39001,Adams County,2020,554551,123329.282757949,118672,26392.040846471,1687198,375224.134859817
county:39003,county,39003,Allen County,2020,826385,183783.762596998,230216,51198.8512497571,1171210,260471.064444817
county:39005,county,39005,Ashland County,2020,714874,158984.291223542,143411,31893.8668753645,1228405,273190.937508505
county:39007,county,39007,Ashtabula County,2020,692873,154091.382275658,273007,60715.3489902632,2041169,453945.459944641
county:39009,county,39009,Athens County,2020,237606,52842.3491418919,148754,33082.1225232233,1462779,325314.506516786
county:39011,county,39011,Auglaize County,2020,906863,201681.654797705,144419,32118.0408774311,1156582,257217.872676732
county:39013,county,39013,Belmont County,2020,464313,103260.816886439,186970,41581.1638555404,1557937,346477.155017431
county:39015,county,39015,Brown County,2020,803545,178704.264375569,141955,31570.0599834906,1418496,315466.195670047
county:39017,county,39017,Butler County,2020,578942,128753.715381367,496969,110523.342889897,1352569,300804.370834489
county:39019,county,39019,Carroll County,2020,404084,89866.1978681189,111797,24863.076298646,1148116,255335.077933185
county:39021,county,39021,Champaign County,2020,963129,214194.923051948,114155,25387.4833391946,1236730,275042.374579144
county:39023,county,39023,Clark County,2020,769565,171147.287599556,242680,53970.7805768976,1155670,257015.048579624
county:39025,county,39025,Clermont County,2020,431913,96055.2239628712,307586,68405.5402774255,1323627,294367.819279122
county:39027,county,39027,Clinton County,2020,906168,201527.090381598,130327,28984.0527453656,1186670,263909.288722544
county:39029,county,39029,Columbiana County,2020,617714,137376.408246571,239241,53205.9647107201,1538677,342193.830335088
county:39031,county,39031,Coshocton County,2020,576388,128185.718951528,138520,30806.1336966864,1632802,363126.744962583
county:39033,county,39033,Crawford County,2020,907124,201739.699851812,134044,29810.6943779861,1158895,257732.271949331
county:39035,county,39035,Cuyahoga County,2020,11947,2656.95119314404,1096009,243746.74983231,1320345,293637.919403345
county:39037,county,39037,Darke County,2020,1431113,318272.151408215,178083,39604.7408829556,1725948,383841.935038467
county:39039,county,39039,Defiance County,2020,889682,197860.688994624,133982,29796.9058977002,1191770,265043.502423476
county:39041,county,39041,Delaware County,2020,716185,159275.850863134,327194,72766.2583652441,1316041,292680.731997696
county:39043,county,39043,Erie County,2020,398701,88669.0464265273,170347,37884.294375032,739847,164538.157645772
county:39045,county,39045,Fairfield County,2020,865369,192453.603168985,248740,55318.4933274168,1463368,325445.497079502
county:39047,county,39047,Fayette County,2020,1009050,224407.516652046,104003,23129.73088981,1171090,260444.377063619
county:39049,county,39049,Franklin County,2020,356503,79284.42882811,1050702,233670.706666011,1564407,347916.049653711
county:39051,county,39051,Fulton County,2020,943022,209723.229937313,136449,30345.5539761707,1172318,260717.477931216
county:39053,county,39053,Gallia County,2020,316840,70463.5821575088,126641,28164.3053528881,1355917,301548.948769925
county:39055,county,39055,Geauga County,2020,268619,59739.4804177751,235897,52462.276354658,1175283,261376.87864166
county:39057,county,39057,Greene County,2020,731677,162721.191775848,283047,62948.193217196,1197827,266390.547989466
county:39059,county,39059,Guernsey County,2020,421086,93647.3549942455,154826,34432.5040118623,1520278,338101.987612843
county:39061,county,39061,Hamilton County,2020,92700,20616.001975764,780536,173587.18142562,1187507,264095.433206403
county:39063,county,39063,Hancock County,2020,1214353,270065.845170172,207455,46136.9222209506,1535617,341513.302114528
county:39065,county,39065,Hardin County,2020,1128978,251078.885421727,118595,26374.9164435354,1353891,301098.376817358
county:39067,county,39067,Harrison County,2020,344685,76656.1665697542,101737,22625.7841748468,1181884,262844.907002415
county:39069,county,39069,Henry County,2020,1012524,225180.11633774,124131,27606.0942961549,1207784,268604.933444403
county:39071,county,39071,Highland County,2020,1021044,227074.920402826,139851,31102.1412331453,1605796,357120.749823883
county:39073,county,39073,Hocking County,2020,158024,35143.7227207997,95328,21200.455624009,1219168,271136.676340758
county:39075,county,39075,Holmes County,2020,629813,140067.163455899,121532,27028.0900983662,1220470,271426.23442676
county:39077,county,39077,Huron County,2020,1017777,226348.3564497,163578,36378.903680599,1426112,317159.954796772
county:39079,county,39079,Jackson County,2020,298426,66368.4035126143,116787,25972.8265668128,1212817,269724.246690832
county:39081,county,39081,Jefferson County,2020,267989,59599.3716664835,158211,35185.3105565005,1182376,262954.325265328
county:39083,county,39083,Knox County,2020,878832,195447.704944602,161327,35878.2928882856,1524066,338944.419279339
county:39085,county,39085,Lake County,2020,75691,16833.2880857341,334037,74288.1062780828,663420,147541.186955354
county:39087,county,39087,Lawrence County,2020,124849,27765.7737936587,146243,32523.6890716468,1316261,292729.658863227
county:39089,county,39089,Licking County,2020,991009,220395.29128371,329673,73317.5751818344,1977859,439865.642414052
county:39091,county,39091,Logan County,2020,943461,209820.861273531,153381,34111.1434632649,1343480,298783.024103554
county:39093,county,39093,Lorain County,2020,595815,132506.183572706,469647,104447.070980708,1422075,316262.146814289
county:39095,county,39095,Lucas County,2020,310042,68951.7420126195,502227,111692.694976074,999004,222173.338056053
county:39097,county,39097,Madison County,2020,1156402,257177.841604935,115709,25733.0849257139,1345748,299287.415608203
county:39099,county,39099,Mahoning County,2020,397729,88452.8786388203,396220,88117.2848202504,1223429,272084.300768144
county:39101,county,39101,Marion County,2020,911896,202800.968044135,145180,32287.2833531976,1163158,258680.341166405
county:39103,county,39103,Medina County,2020,532790,118489.748572463,320071,71182.1398962757,1217497,270765.05455757
county:39105,county,39105,Meigs County,2020,243868,54234.9856507618,104916,23332.7773817611,1246019,277108.200278743
county:39107,county,39107,Mercer County,2020,1085657,241444.518414261,147997,32913.76962683,1362330,302975.166900136
county:39109,county,39109,Miami County,2020,851796,189435.037960603,203642,45288.9306833715,1179027,262209.52493505
county:39111,county,39111,Monroe County,2020,209651,46625.3012968813,100770,22410.7283613564,1316446,292770.801909241
county:39113,county,39113,Montgomery County,2020,509274,113259.91143695,642511,142891.133176377,1335964,297111.504461161
county:39115,county,39115,Morgan County,2020,272785,60665.9773350462,85733,19066.5771023536,1213599,269898.159458309
county:39117,county,39117,Morrow County,2020,789640,175611.864079205,113196,25174.2066844507,1171686,260576.924390238
county:39119,county,39119,Muskingum County,2020,633437,140873.122368091,240039,53383.4357956895,1936010,430558.640615953
county:39121,county,39121,Noble County,2020,266845,59344.9519657254,89805,19972.1689043526,1164316,258937.874394969
county:39123,county,39123,Ottawa County,2020,457455,101735.633050951,139730,31075.2314571036,759930,169004.513284168
county:39125,county,39125,Paulding County,2020,1003014,223065.141377767,110254,24519.9210554033,1205299,268052.282258753
county:39127,county,39127,Perry County,2020,369091,82083.9351158221,106495,23683.9388393634,1187095,264003.806530955
county:39129,county,39129,Pickaway County,2020,1167741,259699.57673334,151281,33644.1142922929,1457778,324202.309905343
county:39131,county,39131,Pike County,2020,312296,69453.0199894627,106700,23729.529782244,1277175,284037.134017221
county:39133,county,39133,Portage County,2020,457915,101837.934678878,309730,68882.3548215036,1450492,322581.941076913
county:39135,county,39135,Preble County,2020,909269,202216.736790733,125627,27938.7969817616,1227534,272997.231599973
county:39137,county,39137,Putnam County,2020,1183871,263286.805556092,144842,32212.1138961554,1393400,309884.974682088
county:39139,county,39139,Richland County,2020,747223,166178.5420101,262781,58441.1393224729,1439189,320068.212162868
county:39141,county,39141,Ross County,2020,891895,198352.848782891,191756,42645.5455756699,1994642,443598.095069492
county:39143,county,39143,Sandusky County,2020,873107,194174.494466595,165029,36701.5985982563,1184537,263434.920521743
county:39145,county,39145,Scioto County,2020,312887,69584.4553418649,185584,41272.9246026989,1773271,394366.3262089
county:39147,county,39147,Seneca County,2020,1251409,278306.908484238,176727,39303.1734754136,1590739,353772.150668014
county:39149,county,39149,Shelby County,2020,910581,202508.518825169,140897,31334.766239258,1181778,262821.333149023
county:39151,county,39151,Stark County,2020,673917,149875.665625684,591571,131562.339857656,1670468,371503.469131074
county:39153,county,39153,Summit County,2020,93193,20725.6426335208,748559,166475.661520776,1209045,268885.373341829
county:39155,county,39155,Trumbull County,2020,563223,125257.89083922,414376,92155.0855955683,1830775,407154.919279173
county:39157,county,39157,Tuscarawas County,2020,535147,119013.933218168,229299,50994.9151784327,1644968,365832.400626414
county:39159,county,39159,Union County,2020,969909,215702.760089658,158237,35191.0928224268,1257274,279611.25424031
county:39161,county,39161,Van Wert County,2020,1019380,226704.855383542,116508,25910.7784055266,1181238,262701.23993363
county:39163,county,39163,Vinton County,2020,154713,34407.3733945672,70479,15674.1661623503,1194610,265675.103778505
county:39165,county,39165,Warren County,2020,509910,113401.354557301,348568,77519.7257463658,1172576,260774.855800792
county:39167,county,39167,Washington County,2020,392345,87255.5048023854,193140,42953.3400388248,1841521,409544.77426549
county:39169,county,39169,Wayne County,2020,1059564,235641.569767513,254890,56686.2216138348,1601986,356273.425470834
county:39171,county,39171,Williams County,2020,913020,203050.939848026,137389,30554.6051288915,1217821,270837.110486806
county:39173,county,39173,Wood County,2020,1367283,304076.6885591,317124,70526.7422930117,1785839,397161.384599746
county:39175,county,39175,Wyandot County,2020,931749,207216.172868567,109289,24305.3100315995,1172927,260852.916390798
state:OH,state,39,Ohio,2021,58620761,13036954.9578942,20574006,4575552.84083474,118730703,26405096.0909585
county:39001,county,39001,Adams County,2021,553971,123200.293748824,118836,26428.5136007755,1687198,375224.134859817
county:39003,county,39003,Allen County,2021,824813,183434.157903299,231047,51383.6613645561,1171210,260471.064444817
county:39005,county,39005,Ashland County,2021,713800,158745.439161816,144224,32074.6738829837,1228405,273190.937508505
county:39007,county,39007,Ashtabula County,2021,692429,153992.638965224,273695,60868.3566424674,2041169,453945.459944641
county:39009,county,39009,Athens County,2021,237536,52826.7815028595,148949,33125.4895176707,1462779,325314.506516786
county:39011,county,39011,Auglaize County,2021,905315,201337.387580246,145225,32297.291121147,1156582,257217.872676732
county:39013,county,39013,Belmont County,2021,464810,103371.347123569,187621,41725.9428985417,1557937,346477.155017431
county:39015,county,39015,Brown County,2021,802472,178465.634708687,142523,31696.3802544964,1418496,315466.195670047
county:39017,county,39017,Butler County,2021,576480,128206.179277114,499689,111128.256863727,1352569,300804.370834489
county:39019,county,39019,Carroll County,2021,403927,89831.2818777177,112179,24948.0311287943,1148116,255335.077933185
county:39021,county,39021,Champaign County,2021,961955,213933.831505891,114538,25472.6605641862,1236730,275042.374579144
county:39023,county,39023,Clark County,2021,768158,170834.378055005,243428,54137.131919701,1155670,257015.048579624
county:39025,county,39025,Clermont County,2021,430308,95698.2802393426,309803,68898.589645066,1323627,294367.819279122
county:39027,county,39027,Clinton County,2021,905126,201295.354954858,130833,29096.5845360856,1186670,263909.288722544
county:39029,county,39029,Columbiana County,2021,617472,137322.588694487,239855,53342.5151445186,1538677,342193.830335088
county:39031,county,39031,Coshocton County,2021,576028,128105.656807933,138843,30877.9672310788,1632802,363126.744962583
county:39033,county,39033,Crawford County,2021,906170,201527.535171284,134506,29913.4407955999,1158895,257732.271949331
county:39035,county,39035,Cuyahoga County,2021,11775,2618.699280093,1096793,243921.107389473,1320345,293637.919403345
county:39037,county,39037,Darke County,2021,1429129,317830.920039068,179218,39857.1590301238,1725948,383841.935038467
county:39039,county,39039,Defiance County,2021,888627,197626.062434922,134464,29904.1002121805,1191770,265043.502423476
county:39041,county,39041,Delaware County,2021,711447,158222.144095484,331740,73777.2653229768,1316041,292680.731997696
county:39043,county,39043,Erie County,2021,397497,88401.28303517,171297,38095.569476186,739847,164538.157645772
county:39045,county,39045,Fairfield County,2021,864083,192167.603400476,250442,55697.0093507475,1463368,325445.497079502
county:39047,county,39047,Fayette County,2021,1008347,224251.173077192,104384,23214.4633251149,1171090,260444.377063619
county:39049,county,39049,Franklin County,2021,352337,78357.9319108389,1055411,234717.963983205,1564407,347916.049653711
county:39051,county,39051,Fulton County,2021,941999,209495.720012597,137212,30515.2412416238,1172318,260717.477931216
county:39053,county,39053,Gallia County,2021,316883,70473.1451357716,126890,28219.6816688748,1355917,301548.948769925
county:39055,county,39055,Geauga County,2021,267793,59555.7822771928,237327,52780.3009806056,1175283,261376.87864166
county:39057,county,39057,Greene County,2021,729322,162197.451919829,284683,63312.0311808676,1197827,266390.547989466
county:39059,county,39059,Guernsey County,2021,421064,93642.4623076925,155244,34525.4650563701,1520278,338101.987612843
county:39061,county,39061,Hamilton County,2021,91910,20440.3100495412,781549,173812.467401903,1187507,264095.433206403
county:39063,county,39063,Hancock County,2021,1212513,269656.638658463,208566,46384.0028918791,1535617,341513.302114528
county:39065,county,39065,Hardin County,2021,1127833,250824.243326126,119093,26485.6690755088,1353891,301098.376817358
county:39067,county,39067,Harrison County,2021,344878,76699.088774515,102101,22706.7358978153,1181884,262844.907002415
county:39069,county,39069,Henry County,2021,1011419,224934.370035871,124731,27739.5312021469,1207784,268604.933444403
county:39071,county,39071,Highland County,2021,1020286,226906.34511159,140312,31204.6652559158,1605796,357120.749823883
county:39073,county,39073,Hocking County,2021,157853,35105.693202592,95525,21244.267408143,1219168,271136.676340758
county:39075,county,39075,Holmes County,2021,629203,139931.502601474,122216,27180.2081711971,1220470,271426.23442676
county:39077,county,39077,Huron County,2021,1016204,225998.529361157,164249,36528.1306204667,1426112,317159.954796772
county:39079,county,39079,Jackson County,2021,298137,66304.1314028948,116996,26019.3070890667,1212817,269724.246690832
county:39081,county,39081,Jefferson County,2021,268357,59681.2129688252,158672,35287.834579271,1182376,262954.325265328
county:39083,county,39083,Knox County,2021,877872,195234.205895015,161872,35999.498077895,1524066,338944.419279339
county:39085,county,39085,Lake County,2021,75127,16707.8573941016,335311,74571.4373084725,663420,147541.186955354
county:39087,county,39087,Lawrence County,2021,124799,27754.6540514927,146440,32567.5008557808,1316261,292729.658863227
county:39089,county,39089,Licking County,2021,988358,219805.722554069,332852,74024.5683887486,1977859,439865.642414052
county:39091,county,39091,Logan County,2021,942204,209541.310955477,154202,34293.7296296306,1343480,298783.024103554
county:39093,county,39093,Lorain County,2021,592196,131701.336634731,472922,105175.414092581,1422075,316262.146814289
county:39095,county,39095,Lucas County,2021,308237,68550.3193204269,504326,112159.501752202,999004,222173.338056053
county:39097,county,39097,Madison County,2021,1155105,256889.395493149,116749,25964.3755627667,1345748,299287.415608203
county:39099,county,39099,Mahoning County,2021,397020,88295.2006949064,397354,88369.4805725753,1223429,272084.300768144
county:39101,county,39101,Marion County,2021,911124,202629.279225092,145648,32391.3641398714,1163158,258680.341166405
county:39103,county,39103,Medina County,2021,530372,117951.997841315,322710,71769.0398877972,1217497,270765.05455757
county:39105,county,39105,Meigs County,2021,243860,54233.2064920152,105091,23371.6964793421,1246019,277108.200278743
county:39107,county,39107,Mercer County,2021,1084367,241157.629066379,148899,33114.3697755047,1362330,302975.166900136
county:39109,county,39109,Miami County,2021,849328,188886.167487289,205143,45622.7453431948,1179027,262209.52493505
county:39111,county,39111,Monroe County,2021,209833,46665.7771583656,101052,22473.4437071726,1316446,292770.801909241
county:39113,county,39113,Montgomery County,2021,506775,112704.146723493,644802,143400.639762423,1335964,297111.504461161
county:39115,county,39115,Morgan County,2021,272879,60686.8824503183,85816,19085.0358743491,1213599,269898.159458309
county:39117,county,39117,Morrow County,2021,788986,175466.417851674,113560,25255.1584074192,1171686,260576.924390238
county:39119,county,39119,Muskingum County,2021,633293,140841.097510653,240624,53513.5367790317,1936010,430558.640615953
county:39121,county,39121,Noble County,2021,267084,59398.1043332789,89958,20006.1953153806,1164316,258937.874394969
county:39123,county,39123,Ottawa County,2021,456247,101466.98008022,140642,31278.0555542114,759930,169004.513284168
county:39125,county,39125,Paulding County,2021,1002143,222871.435469235,110780,24636.9007429896,1205299,268052.282258753
county:39127,county,39127,Perry County,2021,368965,82055.9133655638,106712,23732.1985203638,1187095,264003.806530955
county:39129,county,39129,Pickaway County,2021,1167040,259543.677948173,152207,33850.0519172072,1457778,324202.309905343
county:39131,county,39131,Pike County,2021,311878,69360.058944955,106964,23788.2420208805,1277175,284037.134017221
county:39133,county,39133,Portage County,2021,456566,101537.924035239,311507,69277.5504580833,1450492,322581.941076913
county:39135,county,39135,Preble County,2021,908114,201959.870746699,126098,28043.5449529654,1227534,272997.231599973
county:39137,county,39137,Putnam County,2021,1182769,263041.726438753,145749,32413.8260190467,1393400,309884.974682088
county:39139,county,39139,Richland County,2021,746314,165976.385097523,263662,58637.0691794379,1439189,320068.212162868
county:39141,county,39141,Ross County,2021,891313,198223.414984079,192512,42813.6760772198,1994642,443598.095069492
county:39143,county,39143,Sandusky County,2021,872024,193933.64085128,165666,36843.2641134511,1184537,263434.920521743
county:39145,county,39145,Scioto County,2021,312553,69510.175464196,185799,41320.7394940127,1773271,394366.3262089
county:39147,county,39147,Seneca County,2021,1249718,277930.838804184,177232,39415.4828712902,1590739,353772.150668014
county:39149,county,39149,Shelby County,2021,909118,202183.155169392,141655,31503.3415304946,1181778,262821.333149023
county:39151,county,39151,Stark County,2021,672092,149469.795036625,593842,132067.398546835,1670468,371503.469131074
county:39153,county,39153,Summit County,2021,91963,20452.0969762372,750799,166973.825969813,1209045,268885.373341829
county:39155,county,39155,Trumbull County,2021,562618,125123.341959012,415537,92413.2860086629,1830775,407154.919279173
county:39157,county,39157,Tuscarawas County,2021,534897,118958.334507338,230035,51158.5977831162,1644968,365832.400626414
county:39159,county,39159,Union County,2021,967703,215212.157065294,160165,35619.8700803478,1257274,279611.25424031
county:39161,county,39161,Van Wert County,2021,1018416,226490.466754581,117037,26028.4252776428,1181238,262701.23993363
county:39163,county,39163,Vinton County,2021,154694,34403.1478925441,70542,15688.1770374794,1194610,265675.103778505
county:39165,county,39165,Warren County,2021,507083,112772.644335236,351798,78238.0610902894,1172576,260774.855800792
county:39167,county,39167,Washington County,2021,392231,87230.1517902469,193618,43059.6447739318,1841521,409544.77426549
county:39169,county,39169,Wayne County,2021,1058268,235353.34605057,256114,56958.4329020585,1601986,356273.425470834
county:39171,county,39171,Williams County,2021,912091,202844.335038582,137991,30688.4868245701,1217821,270837.110486806
county:39173,county,39173,Wood County,2021,1364804,303525.371742509,319301,71010.8958669193,1785839,397161.384599746
county:39175,county,39175,Wyandot County,2021,930654,206972.650515131,109802,24419.3985862226,1172927,260852.916390798
state:OH,state,39,Ohio,2022,58506191,13011475.180695,20688730,4601066.86683978,118730703,26405096.0909585
county:39001,county,39001,Adams County,2022,553214,123031.940852431,119159,26500.3471351679,1687198,375224.134859817
county:39003,county,39003,Allen County,2022,823322,183102.567191909,232320,51666.7700001024,1171210,260471.064444817
county:39005,county,39005,Ashland County,2022,712947,158555.736360464,144962,32238.8012773538,1228405,273190.937508505
county:39007,county,39007,Ashtabula County,2022,692671,154046.458517308,274496,61046.4949119667,2041169,453945.459944641
county:39009,county,39009,Athens County,2022,237272,52768.0692642231,149177,33176.1955419476,1462779,325314.506516786
county:39011,county,39011,Auglaize County,2022,903784,200996.901075123,146357,32549.0420837852,1156582,257217.872676732
county:39013,county,39013,Belmont County,2022,464603,103325.311391002,188336,41884.9552115155,1557937,346477.155017431
county:39015,county,39015,Brown County,2022,801056,178150.723610546,142994,31801.1282257001,1418496,315466.195670047
county:39017,county,39017,Butler County,2022,572952,127421.570269881,503368,111946.447492302,1352569,300804.370834489
county:39019,county,39019,Carroll County,2022,403763,89794.8091234132,112632,25048.7759928182,1148116,255335.077933185
county:39021,county,39021,Champaign County,2022,960909,213701.206499778,115153,25609.433392828,1236730,275042.374579144
county:39023,county,39023,Clark County,2022,766678,170505.233686891,244608,54399.5578348186,1155670,257015.048579624
county:39025,county,39025,Clermont County,2022,428428,95280.177933901,312066,69401.8691754991,1323627,294367.819279122
county:39027,county,39027,Clinton County,2022,903419,200915.726957311,131806,29312.9747186359,1186670,263909.288722544
county:39029,county,39029,Columbiana County,2022,617028,137223.845384053,240761,53544.0048725665,1538677,342193.830335088
county:39031,county,39031,Coshocton County,2022,575692,128030.932140577,139177,30952.2471087476,1632802,363126.744962583
county:39033,county,39033,Crawford County,2022,905285,201330.715734946,135011,30025.7501914765,1158895,257732.271949331
county:39035,county,39035,Cuyahoga County,2022,11605,2580.8921567286,1097451,244067.443196377,1320345,293637.919403345
county:39037,county,39037,Darke County,2022,1427653,317502.665250328,180466,40134.7077945871,1725948,383841.935038467
county:39039,county,39039,Defiance County,2022,887753,197431.68934186,135129,30051.9927829883,1191770,265043.502423476
county:39041,county,39041,Delaware County,2022,706262,157069.02683287,337078,74964.408996619,1316041,292680.731997696
county:39043,county,39043,Erie County,2022,396478,88174.662689827,172452,38352.4355202206,739847,164538.157645772
county:39045,county,39045,Fairfield County,2022,860965,191474.176279004,253331,56339.5080530989,1463368,325445.497079502
county:39047,county,39047,Fayette County,2022,1007676,224101.946137324,104852,23318.5441117886,1171090,260444.377063619
county:39049,county,39049,Franklin County,2022,343751,76448.4497860933,1064263,236686.603136273,1564407,347916.049653711
